1	2	3	4	5	6	7
C4orf36	0.989569621473138	1.00050369087671	1.00601540428388	0.989308486973694	0.991308704171651	1.00701871488996	1
AFF1	1.00070056512194	0.995145567220683	0.984248761379921	1	0.989016136172699	1.00593476337547	1.02996926777809
KLHL8	0.987358078846685	1.01861108738466	0.982953826008937	1	1.0091284266115	0.969991888392144	1.00859509427928
HSD17B13	1.00118012336581	1.00007638835796	0.998336035620131	0.998915239688023	1	1.00034614694085	0.998336035620131
HSD17B11	1.02441423178316	1.05722180691623	0.999104765691174	0.982151198107639	0.97154903897838	1	1.05604746634163
NUDT9	1.0074774606947	1.01497257958152	0.993623044649011	0.990732341107367	0.995035914048375	1.00453764536145	1
SPP1	0.999595370885108	0.997799546107477	1	0.997048622611832	1.00096738397305	1.00549136318177	1.00215997492085
PKD2	0.995957741982904	1.01647903813857	0.992644968077525	1	1.00301088453505	1.01325689243689	0.98557767207663
PPM1K	1.03218515185684	1.04425595251194	1	0.993135279903215	0.998893331696905	0.98631255454723	1.00876193472732
HERC6	0.995033394550419	1	1.00285892543794	0.99329757271042	0.993143065681311	1.01783334813972	1.00158694504939
HERC5	0.98867847419535	0.992390349724067	1	1.00328678747795	1.01795246649069	0.999162903410583	1.01047296429863
PYURF	0.944868975375037	1.07818933552736	1	0.951377917051256	1.00285973646891	0.919035410656606	1.10026275790832
HERC3	1.00344531389573	1.0077066964733	0.997326080894554	1	0.999750306042423	1.00019518821996	0.996643057492992
NAP1L5	0.949078045787172	1	1.01903484798038	0.982314233495527	0.991537466361824	1.02074393865815	1.02426293175574
FAM13A-AS1	0.996708474743853	0.996744029619421	1.00214024087378	1.00139063766024	1	1.00002870076351	0.998860482283361
FAM13A	0.994309187882076	1.00271263322436	1	0.979905611550742	0.988936933421155	1.00953852000261	1.01774796127556
TIGD2	0.994748109729463	1.00297018975809	1.00285846184998	1.00321826299156	0.991539359645013	0.991687910061401	1
GPRIN3	0.999257051998096	0.998990858784459	1	0.998700513665963	1.00027257762051	1.00013111333211	1.00005028176393
GRID2	0.998885488943957	1.00153711118677	1	1.00066248827721	0.998013164477499	0.999190568442152	1.001042196906
SMARCAD1	1.01518907171884	0.976830050530538	1.00939981958777	1.00636759347316	0.981195593556985	1	0.980192819694339
PDLIM5	0.979846659726351	0.98605289622305	1.01061063383238	1	0.962614866017606	1.01751965577776	1.01358114851117
BMPR1B	0.988216816857287	0.988852697977821	1.00184545854378	1.00185308054527	1	1.00207341969935	0.996993255054571
UNC5C	0.999775476186028	0.998940630287502	1.0018335914939	1.00073083260159	0.998902374495699	1.00209612254764	1
RP11-710C12.1	0.999206810117148	0.999811140468566	1.0018335914939	0.998650299767337	1.00056844489487	1.00008082750403	1
RP11-323J4.1	1.00110365070178	1	1.00013860647278	0.998838940021528	0.999091062365597	0.998259780194703	1.00406320829217
RAP1GDS1	0.989301366588876	0.988391986017164	1.00143338143838	1	1.01982340433156	0.989076341757796	1.00439831929347
TSPAN5	1.00682659832795	1	1.02049279849829	0.995600659933196	1.01756681571279	0.987375914062036	0.995657337538284
RP11-1299A16.3	0.998121094511295	0.99872476821097	1.00074502168659	1.00104761688035	0.997816989682733	1	1.00278279497076
EIF4E	1.06798398940634	1.06317065647647	0.997553851603878	1	0.99719631376252	0.969746416448841	1.05170755665168
METAP1	1	0.994090621375675	1.03459025991726	0.994087741842885	0.990610283920621	1.03667113206415	1.01544901384575
RP11-571L19.8	1.00091458273539	0.999811140468566	0.998071249320366	1.00271954259835	0.998071249320366	1.00008082750403	1
ADH5	1.06517384151051	1.03208852023146	0.983592852797564	0.999359439328355	0.989161305214762	1.02288642178062	1
RP11-696N14.1	0.997339211898507	1.00053308402269	1	0.992189692607061	0.987701738444301	1.00248020233989	1.00560961097361
TRMT10A	1.01497313295114	1.02312927511701	0.980473218868947	0.993710797578921	1	0.979383974457697	1.01737245108847
MTTP	1	1.00003567229182	1.00017428370901	1.00061551361639	0.998295390408891	0.998295390408891	0.998295390408891
LAMTOR3	1.0215822481654	1.05263042927501	0.996214091978264	0.97975135587053	0.997746183015533	1.01066477602122	1
DNAJB14	1.04577982741685	1.02453716880257	0.977744508642506	0.993135215829245	0.982209161558229	1	1.00999805854923
H2AFZ	1.01721786856	1.06150338439143	0.909462165169909	0.881467321746956	1	0.427584174352525	1.03470876811299
RP11-15B17.1	1.00105032956254	1.00952298305497	0.997237690384512	1	0.99785473643218	0.999378270768419	1.00309049453791
PPP3CA	1	0.972717257513243	0.98093777300436	1.0071565406601	0.983105050591043	1.00449630664459	1.01615481561051
FLJ20021	1.00071343227911	1	1.00737867656684	0.999329155147185	0.993660468782396	1.02194405042091	0.997404448248736
BANK1	0.999257051998096	0.99986141273631	1	1.00102250154456	1.00061875524122	1.00113809586136	0.998121434103314
SLC39A8	1.01287156052486	0.963107821515624	1.02259508752396	1.04057086258188	1	0.960312844143234	0.991052728274955
RP11-499E18.1	0.995101081999398	1.00326164498994	0.990033496211886	1	0.99692145631058	1.00606047058669	1.00346748681119
AF213884.2	1.00260140913718	1.00203522851132	0.999420166952229	1	0.999420166952229	1.00143246112981	0.999420166952229
NFKB1	0.993490946808056	0.997930481793872	1.04082999476916	1.02725446055645	1.02122669025045	1	0.995185259522756
MANBA	0.97633061640223	0.988934534518505	1.01859710706807	1	0.99023703513442	1.01700919688306	1.04859780562513
UBE2D3	1.06066896564166	1.07464235199064	0.908629211551042	0.997895950490131	1.05384657396992	0.883368540845924	1
RP11-10L12.4	1.01715301340971	1.0002361804762	0.994384757364571	0.992836519944296	0.99660780802404	1	1.01605141807052
CISD2	1.02405575944328	1.03908889286262	0.996853860464107	1	0.995315833399533	0.792820585291817	1.05362251834973
SLC9B1	1.00731764365557	0.998865329462481	1.00064756872641	1.01099818926955	0.999258539782036	0.999475632671345	1
SLC9B2	0.995225047088164	0.99371858422218	1.01505183094555	1	1.00266570858863	0.965900852877284	1.01289605683724
BDH2	1.00003022767078	0.994701918061364	0.998416390929943	0.996148526304955	1.00457058719355	1.00547195116872	1
CENPE	1.8137611666571	1.49996307190167	0.915499136411052	1	0.994322939706464	0.859444134209974	1.09537734332131
RP11-328K4.1	0.999897972041074	0.99771990800745	1.00096423778826	1.00062882144108	1	1.01028262780917	0.99828581909135
CXXC4	0.997404702934369	1	0.996654305357038	1.00322218336222	0.98737911797159	1.01386020099338	1.01362056503814
AC004053.1	0.999396595175414	0.998260818695082	1.00108108519173	1	0.998260818695082	1.00027077856941	1.00018993571335
RP11-556I14.1	0.990726731335833	1.003315837022	1.00540718860959	0.999794575826691	1	0.999727984151013	1.00266041273654
AC004069.2	0.998638734699756	1.00155555434119	0.999949720764194	1.00039085160495	0.999734772370908	1.00209612254764	1
TET2	1	1.02955262029682	0.983926823390792	0.990528225361904	0.962473976834833	1.01927140888372	1.01645030197387
PPA2	0.975941215134964	1.02817114381388	0.998198092965586	1	0.981084187044061	1.01949099740708	1.01700117600989
ARHGEF38	0.999965369254289	1.00087284672817	1.00013964692772	1	0.998260818695082	0.999265084903873	1.00018993571335
INTS12	1.02507074160674	1	1.00562137377269	0.98318140008936	0.968823317856043	0.975514629780757	1.00758404363414
GSTCD	1.00538359244717	1.00791997649739	0.993739707132572	1	1.00227229006866	0.963444593652358	0.987279216305107
TBCK	0.996593489816936	0.993048215340526	1.00156195496332	1	0.998328122007338	1.00654404773421	1.00577343566984
AIMP1	1.0211218424084	0.973093223961415	1.0422579297794	1	1.06413859077978	0.99471011488986	0.978508906337575
PAPSS1	0.969149001596879	1	1.00947919318055	1.01565841819573	0.961306806595807	1.00184003841558	0.998832848454953
SGMS2	1.00957623570272	1.01518449015192	0.995269036924178	0.986554653234971	1	0.993440856855849	1.00706609192781
RP11-286E11.1	0.999511873749386	1.00102462899422	0.999488304340573	1.00189708325286	1	0.997675193419547	1.00246672557773
CYP2U1	0.992751695623573	0.991036673923179	1.00352855863255	0.993835061881019	1	1.00319641875208	1.00802434814353
HADH	1.02562952132616	0.985018466299248	0.99941609699298	1.03709575152832	1	0.964248751231651	1.01090076202596
LEF1	1	1.00134529684796	0.998219503536029	1.00291806258234	1.00806379761783	0.991301018375756	0.999048808388827
RPL34-AS1	1	1.00188661592257	0.999750630481154	0.997810165252899	0.998166001777811	1.00425382954137	1.0028346037859
RPL34	0.894882986596498	0.938739881657507	1.02557855420499	0.965900817108466	1	1.14561940399608	1.02036667413183
OSTC	1	0.988359957165374	1.03125723625242	0.988862653479071	1.01094906709199	0.981823098987106	1.04854294927182
SEC24B-AS1	1.00110147933298	0.998589615122164	1.00162335173682	0.998878399362899	1.0018159914722	1	0.999838322081356
SEC24B	1.00034135208166	1.01220264022591	1	0.982367092356596	0.971367136117305	0.991186562888344	1.00021232256541
CCDC109B	0.993240795834867	0.993528014693139	1.00938811881948	1.03776365179522	1	0.909538629750551	1.0335077329413
CASP6	1.01658825247874	1.01748999163596	1	0.98846629811543	0.999423661410281	0.99992691651235	1.00601705667497
PLA2G12A	0.985644787232661	1	1.01581367711891	1.00735837523096	0.999465317957683	0.978008705763538	1.03979360789829
RP11-602N24.3	0.997849044454321	1	0.998740578536941	0.995643467969548	1.00217978648129	1.00020625074707	1.00376556986813
GAR1	1.07181811118022	1.06854400590817	0.980449552562363	1.00175971367371	1	0.913853990112991	0.980960521422394
ELOVL6	0.987708400598777	0.986574364316313	1.00212628891014	1	1.0305269270164	1.00017398133601	0.995631889346923
ENPEP	0.998942823136744	0.99840997787664	1.00042959458397	0.998408939221089	1	1.00778059742904	1.00052996795894
PITX2	0.992311939219478	1.00297602744983	0.998414878884436	0.998945704720165	1	1.00021107738382	1.00933756901093
C4orf32	0.995764436942854	0.999675889708225	1.01529181146897	1.00808208225919	1.0074761985727	0.963170125294071	1
RP11-73K9.2	1.0020580730235	1.00361018389867	0.998442251698948	0.999242086292676	1	0.998507728198773	1.00136488497549
AP1AR	1.00915222195069	1.0187969801441	1	0.991185334237101	0.985332912345567	0.984266736893202	1.01685949573061
TIFA	0.994783899793345	0.995758889310242	1.02271865207137	1.00522208514163	0.986798570076469	1	1.00741999581461
ALPK1	1.00111244400987	1.00124874040195	0.999182848332871	0.994567151419565	1	1.00071486744787	0.99552293102626
NEUROG2	0.998336035620131	1.0053246371863	1.0020993759355	0.998336035620131	1	0.999340377498341	1.00219991684009
RP11-402J6.1	0.999694673360788	0.999730334760904	1.00648564042599	1.00147311221858	1.00048757798113	1	0.999919179028527
ZGRF1	1.00521788895743	0.979742089072829	1.02473249689786	1.03013701898171	1	0.973346534549044	0.994384504251561
LARP7	1.06777257916648	1.04783502794167	0.975683706237036	1	0.960458694483398	0.959363480236532	1.01929646309799
RP11-148B6.1	1.00304926751961	0.999930750617779	1	1.0025467694737	0.99989245690797	1.00107207796398	0.999060507946009
ANK2	0.973302631959484	1.0122914665228	1.02211317061575	0.997024848136963	1	1.01922296394134	0.986613250427005
CAMK2D	0.996318749828365	1	1.01149972299782	0.971212729786018	0.991392143084597	1.03445980923323	1.00267005742988
ARSJ	0.996665828498431	1	1.01012841408266	0.988294938005398	0.996264115818397	1.02244356703878	1.01131798678598
UGT8	0.996154454095619	1	1.04062559182843	1.03472365521069	1.00603477502819	0.982104949617119	0.988538418087536
TRAM1L1	1.00077573929197	1.00992202938273	0.996394947104586	0.997413762476989	1	1.00256713454179	0.996445047600103
NDST3	1.00042786858567	1.00049832403029	0.998894185552405	0.998175141199405	1	1.00003102289092	0.997017697001029
SNHG8	0.844595378618095	1.06365205802547	0.99348057042112	0.879664217384381	1.16194466111406	1.06099507219613	1
PRSS12	0.988265940824283	1	1.00978350156536	1.00149132148765	0.992127578023203	0.999993591266799	1.00067751879165
METTL14	0.996961667982534	0.988559984353596	1	1.01390318483074	1.00619370294759	0.999176323886665	1.00780584916644
SEC24D	1	1.0135314643222	0.994197869579568	0.993201344852909	0.998262839689319	1.00041303284407	1.02328765020909
USP53	0.972539959352453	1.00085663858964	1.00356555655736	0.982123868752655	1	1.00313258351218	0.997819503018673
C4orf3	0.943076289785148	0.977365373179986	1.00114552225703	0.994356190029266	1.0293855534867	1.03226300243884	1
PDE5A	0.999478973405581	0.999583177445229	1	1.00225495526104	1.00019232752016	0.999385330283544	1.00015014538368
MAD2L1	1.11977218806546	1.08059696554717	0.993492139871357	0.983980978477538	1	0.894648356512813	1.009953931683
RP11-679C8.2	1.00002358147535	0.999791986416846	1	0.999500316563615	1.00218420356129	1.00280379887734	0.999109812889724
PRDM5	0.996631173559224	0.99683421876399	1.00780102762877	1.00199554565399	1	0.993754975046989	1.00139669376333
NDNF	1	1.00090750890159	1.00017428370901	0.998874570895674	0.999126702233526	0.998295390408891	1.00215911431882
QRFPR	0.999384865007575	1.00342470591802	1.00144217621206	1	1.00184804778214	0.998684987189276	0.99960930110034
ANXA5	0.984282078276706	1.02968432202118	1	0.980031588872174	1.10693686829033	1.01109095126702	0.984476080175627
EXOSC9	0.995487047332683	1.02005279344611	1.0116447159313	1.04584386017016	0.997072804015543	0.961821251937917	1
CCNA2	1.61916058783196	1.40963856973406	0.885900188199901	1.02924531620744	1	0.699540388864099	0.982533070605518
BBS7	1.01436852759793	1	0.980369272526316	1.00844959792385	0.980849198909776	0.961739670119577	1.00440744413497
TRPC3	1.00096491048616	1.00073309742565	1	0.999860372570818	0.99978504079873	0.998121434103314	1.00005028176393
KIAA1109	1.00011382007845	1	0.972345138499548	0.98580447355392	0.956257601294056	1.00611329870588	1.00862075988006
BBS12	0.997609913445281	1.00034048921775	1	0.996334238589261	0.993386561644518	1.01015024501396	1.00248231832955
FGF2	0.98959628490689	0.988159786707489	1.01435753470867	0.9992115285828	1.01950976555452	1	1.00994678171554
NUDT6	1.08139387667366	1.02816653398817	0.992394146204429	0.993320846836858	1.00351585640122	0.987996982992587	1
SPATA5	1.02406235174855	1	1.00111531534281	1.00504222527898	0.987484919087617	0.953217573558224	0.987625689603374
SPRY1	0.98906052383538	1.00247200423622	0.997813659332247	1	0.999469756124997	1.03171195931489	1.02182257423431
ANKRD50	1.07898566018124	1.02512291309216	0.982726844891063	0.997299700740946	0.994282843166225	1.00896639196217	1
FAT4	0.993569515684071	0.999647910837239	0.998372689070368	1.00096704969756	1	1.02118116248691	1.01964918297031
INTU	1.01433203701416	1	0.967613928084692	0.990525928113415	0.984614263149985	1.01602507948616	1.0119298122827
HSPA4L	1.03436251172562	1.00787609934658	0.976955535739628	1	0.992334750035877	0.940597962217109	1.0022985736312
PLK4	1.04094670283555	0.972352905350469	1	1.03784021205989	1.00602542643191	0.911040670231385	0.952077413354413
MFSD8	0.996617467783073	1.01911016883052	1	0.998555685645879	0.995780816238197	1.00680187606537	1.0073288017754
ABHD18	1	1.00581689288466	0.988393822855151	1.00090241811133	0.983371532192937	0.988303763881172	1.0386120150807
LARP1B	1.05868517427583	1.01121400282198	1	0.988252785039205	1.01096269759178	0.970139753807277	0.99769022451473
PGRMC2	1.01306696730031	1.00828341461131	0.971983431660917	0.987323083186793	1.00080248794604	0.972709290158079	1
RP11-420A23.1	0.998121434103314	0.998990858784459	1	0.998700513665963	1.00145374634853	1.00013111333211	1.00005028176393
JADE1	1.08353975375525	1	0.96925535366016	1.01352009971939	1.0193050067557	0.946576934192861	0.964521920496442
SCLT1	1.15056654816855	1.08238593018029	1	0.995684394461242	0.985204921051376	0.949787382987402	1.05386551980774
C4orf33	0.998283535171096	1.00174843989703	1	1.00366602173867	1.00464995951156	0.993816995604008	0.99660921358304
RP11-614F17.2	0.999540215033958	1.00011427147835	0.999381627380078	0.999822507604724	1	1.00152680974556	1.00136488497549
RP11-789C2.1	0.994166508296552	0.99307137371417	1	0.99974957920402	1.00039641595131	1.0007840307407	1.00029818889548
RP11-9G1.3	0.999857366557601	1.00077478533884	1.00264073069601	0.998227536105724	1	0.998775515894031	1.00303082551235
PCDH10	1.00152968097065	1.00106250139404	0.997715216116223	0.99873538146573	1	0.998850711674503	1.00357082287588
SLC7A11	1.01077851347849	1.01457730402852	0.997562112931796	1	0.991326561795148	0.995014424166497	1.00298077427887
NOCT	0.996144275634862	0.995378560767727	1.00159459554966	1.00037779453702	1.0034697071091	0.996454033463677	1
ELF2	1	1.00054966245475	1.00387732448103	1.01384434891256	0.969627797570106	0.981544618414114	0.958074314420823
MGARP	1	1.00003567229182	0.998295390408891	0.998295390408891	0.999126702233526	1.002321167519	1.00022457423624
NDUFC1	0.91649790507332	0.978543977423756	1.05696528494186	1	1.02946504076573	1.00667496355018	0.994817635741345
NAA15	1.04535362193371	1	1.01048373598845	0.992473260427577	1.00557105222672	0.917971610257172	0.986951687196882
RP11-83A24.2	0.996407836418783	0.991678102652332	1	1.00045835368808	0.989906899828819	1.00424285275598	1.00918619962457
RAB33B	1.00633353239228	1.00619678669295	0.998919263465115	1.00440454991293	0.998342998911025	1	0.998760973817603
SETD7	0.973854350486078	1.02541230895295	1.02442954208156	1.02433536197138	1	0.970398735376435	0.976222761952795
MAML3	0.998978859087155	0.991871320087812	1	0.996343667866328	1.00669976820496	1.01644422620467	1.00569318206508
SCOC	1.04940168389255	1.04065219875356	1	0.981523773109772	0.988914019059488	0.950545878349108	1.03501796486677
SCOC-AS1	1.00629750658799	0.999987218507296	1.02140755332384	1	0.994938143947268	0.983670905410547	1.03216141444061
CLGN	1.003102965559	1.00146332060235	0.996321722398844	1.01249162435058	1	0.987443474351884	0.993829834766002
ELMOD2	1.00087071581234	1.00207208701933	0.990124157160239	0.989604508471557	0.978015900624082	1	1.00175957687732
TBC1D9	0.996838176459105	1.00263064064319	1.00498619639614	0.99820907934706	1.00812071460346	1	0.99877411738094
RP11-102N12.3	0.996830270463282	1.00301316401521	1	0.994585644018695	0.997581360460568	1.00247835025791	1.00308474254551
RNF150	0.997076540296683	1.00203980706562	0.998757119844123	1	0.998435272122344	1.00298692236882	1.00173336219092
ZNF330	1	0.986546663442714	1.01702308877052	1.00567079176113	1.00776221661907	0.976993061617438	0.992301785355423
RP11-362F19.1	0.912027390728366	0.946591911006993	1.00700901277367	1.0350685693049	0.961912049551137	1.03302630807437	1
IL15	1	0.99793474794623	1.00365403907317	0.999207325560793	1.0077133667535	0.999404837382527	1.01412624953544
INPP4B	0.98233613327239	0.984306005832156	1.01835219995178	1.0120682892808	1	1.06656294866106	0.998598384767772
RP11-284M14.1	1	0.996291279091483	0.997867895054124	1.00071954964421	1.00200351442867	1.00020864160134	0.997028573934639
USP38	1.00389341419456	1.0131376967193	0.987729289118709	0.995698697682303	1.00544268079374	0.981689376967603	1
GAB1	0.996299754313434	1.00463911266241	1.00527906050101	1.01076914251545	0.995402120205633	1	0.99842326280803
SMARCA5	1.02434184932589	1.05949442106779	0.954046101946361	1	0.97184487491394	0.981119269668592	1.09494079448604
SMARCA5-AS1	1.00825857954373	1.00593033990043	0.993704517728631	1.00612497522559	0.993210413989753	0.99276187464486	1
HHIP-AS1	1.00012240416982	0.999354317926561	1.00253266968564	0.998481601207971	1	0.99601047122468	1.0046771799478
HHIP	1	1.00001053830812	0.997897983366468	0.99891833559577	1.00185604515316	0.998028821096177	1.00181379285101
ANAPC10	1.03899617314043	1.01311554791698	0.993467039830908	1.02782977904735	1	0.975336264547428	0.997175226123595
ABCE1	0.984914580494954	1.04064508935148	1.06228851288251	1	1.00115419200602	0.917395479869151	0.999294635117328
OTUD4	1.00487747537145	0.983780264544548	1.01842589515467	0.973412156922678	1.01703104469733	0.973813985464938	1
SMAD1	1.00688716358981	1.00126938098981	1.02099992444925	0.998700426363702	0.996272726062217	1	0.99527642607883
MMAA	1.00270839414152	1.00497053793983	1.00562970814948	1	0.997700547102568	0.997900531414674	0.999591289654108
ZNF827	0.984794814235156	0.988812588377574	1	1.0028323837029	0.987493489455321	1.0261165326141	1.0229819112871
LSM6	1.00802104508392	1.03509128203671	0.965611175532541	1	1.04092737937676	0.874304198871118	0.960516513790929
SLC10A7	1	0.999712263721125	0.998132680882049	1.00502075134013	0.992362455269684	1.00621960749114	1.00061036393113
EDNRA	0.999408362495188	1.00320201019246	1.00072035890629	1	0.999672205472229	1.00185927460514	0.998840439767929
TMEM184C	1.01966590027829	1.04064590438831	0.996817327990404	1	1.00346458753733	0.982783544588067	0.997045821792416
PRMT9	1.00501278162861	1.01968788696682	0.993429983467367	1	0.987611326088645	1.00056269412819	0.99727340691568
ARHGAP10	0.988025955020429	1	1.00878828239329	0.996407322598575	1.00323613608067	0.955992717327833	1.00734756083743
NR3C2	1	1.00088573204382	0.999045502114596	1.00013190109222	0.995905769717248	1.00550716985088	0.995339973790482
DCLK2	0.998095952663812	1.00198753176982	1.00304356275585	1.00692842427233	0.983791390133218	1	0.997357168412572
LRBA	0.964467568241114	1	0.988281139411227	1.00784379973776	0.977618332948593	1.03822106900897	1.01440585671711
RPS3A	0.891982962166248	0.945525736660186	1.01042868746789	1	0.976403373140026	1.17901292173095	1.08787167873675
SH3D19	0.996305464253447	1	1.01655013476632	1.01366452495346	0.998614582351811	1.03027006094731	0.992158683049577
RP11-610P16.1	0.999384865007575	1.00554343490404	1.00238577235105	1	0.997681303981474	1.00170460469521	0.99960930110034
FAM160A1	0.995877437329998	1	0.997731035538796	0.997673313655325	1.0013750547224	1.00007146104809	1.00269706307685
GATB	1.01035634209967	0.996013826350244	1.01064427790379	1	0.99271973528607	0.999594498174194	1.0150591215803
FBXW7	1.01184331101238	1.00796827655383	1.00380442773953	0.998763876741761	1	0.988464942862051	0.985101778157115
DKFZP434I0714	0.997200782807409	1.01072735717842	1.00279412994476	0.997370143432597	1	0.99972601179806	1.00528338419429
ARFIP1	1.01337083870658	1	1.00713562776545	0.988619872384487	0.975269142767413	0.988033152021999	1.00527559166056
TIGD4	1	0.997324907892638	1.0021625505297	0.999962963415672	1.00147477082375	0.993309178603827	1.01146309166783
FHDC1	1.0009160588222	0.999243125814958	1.00220785649932	0.99808294461281	1	1.00051901947412	0.997504223137108
TRIM2	0.998828411860212	0.999130364788712	1.00013964692772	1	1.00242998279703	1.00027077856941	0.998260818695082
MND1	1.05778904549117	0.985305437944213	0.992801037906263	1.0810551540274	1.07256389302788	0.861289841882648	1
KIAA0922	0.996936950312984	1.00007032391082	0.995089485483804	1	0.999957231003223	1.00087527554634	1.01055100652235
PLRG1	1.03021641642351	1.03358983746423	0.99655385649857	1	0.994973618705933	0.998572604768289	1.02765178357755
LRAT	0.99982701150229	1.00046728664279	1.00263225436624	0.997565188853091	0.997816989682733	1	1.00472554221187
MAP9	0.998740842721933	1.01037467311082	1.00106364247256	0.996486905720732	0.99849890179694	1.00818499825686	1
GUCY1A3	0.99993107277241	1.00087404386574	1.00500515505235	1	0.999849569007479	1.00255911490894	0.99844835256075
GUCY1B3	0.997866477752187	0.995950590608713	1.00221233595427	1.00643788977601	0.995307603749767	1	1.01534257074742
CTSO	1	1.00016916180356	0.998036837911199	0.999586681164727	0.995622946553217	1.01891673436844	1.00111552460709
PDGFC	0.995866845427418	1	1.01405226455657	0.993325909190606	0.986303343806933	1.016301609274	1.02144159194275
GLRB	0.988173988660756	0.993722281589568	1	1.00176200760865	1.00104537435836	1.00143249792994	0.990864294556674
TMEM144	0.995442782015291	0.997463165162381	1.00128376253685	0.994633984055964	1	1.00004691050814	1.00352762545602
C4orf46	1.03752742897747	0.985544162451754	1.00322517489073	1.00981438509598	1	0.924708628344826	0.960125439252241
ETFDH	1	1.05227069994051	0.989830404866711	0.980951447487961	0.996327418376007	1.00276748511127	1.04057466838736
PPID	0.993771258205075	1.04666468577624	1.00408411055064	1	0.972635069891057	0.967288656848295	1.03391200148681
FNIP2	1.00259576131918	1	0.997182315993948	1.00803845460262	1.00386828064698	0.962964578495774	0.99152567838477
RAPGEF2	0.998690289010563	1.01237310487906	1	0.986008241974546	0.995963341100409	1.03553164507758	1.01862093153653
NAF1	0.996287793095007	1	1.00679460692372	1.00346274540347	1.00000817596582	0.986727688148297	0.996121892957866
TMA16	1.01698160878983	0.987913611733271	1.01445896410887	1.01494260806798	1	0.941306794967292	0.943992742571068
MARCH1	1.00049472586681	0.999661490520864	0.998998173219815	1	1.00083309335633	1.00020103644684	0.998108877922826
RP11-218F10.3	1.00083368784645	1.00147460764831	0.997990584232397	1.00030999904447	0.998821642235386	1	0.997990584232397
FAM218A	0.995798850767778	1.00080372662127	1.00164192060143	0.992679023956177	0.999171259792895	1.00403420710106	1
TMEM192	0.97272559613536	0.97533621147393	1	1.00669396159809	0.99363130036656	1.00084842529669	1.0201030404417
KLHL2	0.994752541453131	0.997381663213498	1	1.00923741294636	1.01340457890961	0.9794147745547	1.00318872191968
MSMO1	0.965227257704608	0.966713671118397	1.02909948621498	1.00656711330239	1	1.02011656725168	0.963570629912557
CPE	0.994282862187032	1	1.00577451947032	1.00286891579088	1.00086239305524	0.99764535770492	0.992501654891413
DDX60	1	1.00104408659705	1.00086623401557	1.00192272523843	0.999795601435847	0.999501477367574	0.999178139746519
DDX60L	0.999319641070422	1	1.01257930705879	1.00510407273438	0.994600871406881	1.0089677774036	0.998498339976903
PALLD	0.990554943144616	1.02209100407567	1.02913515057744	1.03136207282185	0.983922674760452	0.98203783064584	1
CBR4	1.00104573608033	1.00227976856479	0.994539992244338	1	0.996607300819208	1.01384920974659	0.991715665090505
SH3RF1	0.994618960017836	1.00779836145815	1.01572915922166	0.999199481724089	0.99831015684186	1	1.00853350282129
NEK1	1.01853801605743	1.004540861586	0.987304274803637	0.999556618748545	0.985841022064987	1	1.00121052843344
CLCN3	0.9981453388112	1.01342323705156	0.984712061801767	1	0.979162143597482	1.04728264464365	1.0247906125571
C4orf27	1	1.00379629111988	0.99778049852238	1.00566513622306	1.0044794098466	0.950488439978138	0.974139407199501
MFAP3L	0.998622217183598	1.00169672301157	1.0013627056852	1	0.993898330278851	0.994360632307974	1.01023508810795
AADAT	0.999054896764245	1.00201764122822	1.00902194900189	1	1.00092626933546	0.995053670522597	0.98846759998059
RP11-10K16.1	1	0.999675743093804	1.00151514740798	0.998007010375989	0.991739195806989	1.00305789630947	1.0088930448755
GALNT7	0.995272938460516	1.02244247274065	1.01012352072045	0.999878901000793	0.982480780282118	1	1.01866038166165
HMGB2	2.23067872601062	1.72281359019081	0.774514241245883	1.11051876969047	1	0.494643704504511	0.818008792184045
RP11-798M19.6	1.01426191298659	0.999863145937209	0.995011197982553	1	1.00119054062523	0.998462631659861	1.0001772119449
SAP30	1.03492700301166	1.02246557786105	0.998044418733788	1.00201961472382	1	0.978357566034727	0.982273042247711
HAND2	1	1.00421421506788	1.00410589605755	0.997799935610836	1.00629913232246	0.999353943091372	0.99952948429333
FBXO8	1.00795558094599	1.00410810824009	0.995001317368739	0.993585103655129	0.993788239586323	1	1.00905782447319
CEP44	1.03226883753016	1.01849584844169	1.01061186465719	1	0.998422139657437	0.98853126498455	0.993008715064495
GPM6A	0.998033355456563	0.998836214567865	1.00511827818956	1.00353192817575	1	1.00784577874154	0.998221794620793
WDR17	0.98666188281089	1.00057694271423	0.994081867082159	1.00268555523115	0.980703577180342	1	1.00952234600605
SPATA4	1.00254665447573	0.999730334760904	1.00081008726805	0.999729294731773	0.99965397283539	1	1.00185312844449
SPCS3	0.991693127974865	1.00049538678784	1.00084430664636	1	1.03868518052143	0.893315378113476	0.968091327471391
VEGFC	0.996239495151729	0.994954983537411	1.01161703416256	0.995739973214106	1	1.01157225137352	1.00174870325754
NEIL3	1.0568454963126	0.959004183700847	1	1.00891440740221	1.00559134916803	0.938035990198508	0.952960892090399
AGA	1.00600978954546	0.997496209542715	0.994182643766727	1.00672124496906	0.998690339649159	1.00275135761917	1
RP11-130F10.1	0.999697784254046	1	1.00101016061025	1.00145175926725	0.999129697060289	1.00214940613122	0.999129697060289
AC108142.1	0.99195946848598	1.001845497166	1.00398302351515	1	1.00438950863764	0.994169913979407	0.996701732801967
